Sequence Name	Name	Type	Minimum	Maximum	Length	Direction
ESC_JB6296AA_AS_NODE_27_length_42232_cov_9.142972	kefA 2 gene	gene	3221	6544	3324	forward
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	lactose permease CDS	CDS	3204	4457	1254	forward
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	gene	gene	3204	4457	1254	forward
ESC_JB6296AA_AS_NODE_52_length_5582_cov_678.186711	colicin-Ib CDS	CDS	3195	4319	1125	forward
ESC_JB6296AA_AS_NODE_52_length_5582_cov_678.186711	gene	gene	3195	4319	1125	forward
ESC_JB6296AA_AS_NODE_44_length_7524_cov_10.043349	hypothetical protein CDS	CDS	3188	3310	123	reverse
ESC_JB6296AA_AS_NODE_44_length_7524_cov_10.043349	gene	gene	3188	3310	123	reverse
ESC_JB6296AA_AS_NODE_40_length_13037_cov_9.694767	transporter CDS	CDS	3168	4367	1200	reverse
ESC_JB6296AA_AS_NODE_40_length_13037_cov_9.694767	gene	gene	3168	4367	1200	reverse
ESC_JB6296AA_AS_NODE_53_length_4849_cov_97.925581	assembly gap	assembly_gap	3149	3248	100	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	hypothetical protein CDS	CDS	3144	3440	297	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	gene	gene	3144	3440	297	forward
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	hypothetical protein CDS	CDS	3125	3412	288	reverse
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	gene	gene	3125	3412	288	reverse
ESC_JB6296AA_AS_NODE_28_length_41442_cov_9.411901	bfd CDS	CDS	3103	3297	195	forward
ESC_JB6296AA_AS_NODE_28_length_41442_cov_9.411901	bfd gene	gene	3103	3297	195	forward
ESC_JB6296AA_AS_NODE_45_length_7501_cov_40.523842	phage minor tail protein G CDS	CDS	3092	3514	423	reverse
ESC_JB6296AA_AS_NODE_45_length_7501_cov_40.523842	gene	gene	3092	3514	423	reverse
ESC_JB6296AA_AS_NODE_30_length_23804_cov_7.994722	cell envelope biogenesis protein TonB CDS	CDS	3072	3398	327	reverse
ESC_JB6296AA_AS_NODE_30_length_23804_cov_7.994722	gene	gene	3072	3398	327	reverse
ESC_JB6296AA_AS_NODE_49_length_6350_cov_7.599743	hypothetical protein CDS	CDS	3036	3347	312	reverse
ESC_JB6296AA_AS_NODE_49_length_6350_cov_7.599743	gene	gene	3036	3347	312	reverse
ESC_JB6296AA_AS_NODE_22_length_72044_cov_8.204936	polysaccharide biosynthesis family protein CDS	CDS	3030	4034	1005	reverse
ESC_JB6296AA_AS_NODE_22_length_72044_cov_8.204936	gene	gene	3030	4034	1005	reverse
ESC_JB6296AA_AS_NODE_25_length_51289_cov_9.030819	type IV secretion protein Rhs CDS	CDS	3011	3541	531	reverse
ESC_JB6296AA_AS_NODE_25_length_51289_cov_9.030819	gene	gene	3011	3541	531	reverse
ESC_JB6296AA_AS_NODE_42_length_9179_cov_18.484879	transposase CDS	CDS	3007	3249	243	reverse
ESC_JB6296AA_AS_NODE_42_length_9179_cov_18.484879	gene	gene	3007	3249	243	reverse
ESC_JB6296AA_AS_NODE_43_length_8929_cov_27.221793	hypothetical protein CDS	CDS	2997	3191	195	forward
ESC_JB6296AA_AS_NODE_43_length_8929_cov_27.221793	gene	gene	2997	3191	195	forward
ESC_JB6296AA_AS_NODE_33_length_20509_cov_11.424375	PilS typeIV prepilin CDS	CDS	2955	3569	615	reverse
ESC_JB6296AA_AS_NODE_33_length_20509_cov_11.424375	gene	gene	2955	3569	615	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	isochorismatase CDS	CDS	2944	3510	567	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	2944	3510	567	reverse
ESC_JB6296AA_AS_NODE_61_length_3630_cov_21.309314	peptidase S74 CDS	CDS	2860	3342	483	reverse
ESC_JB6296AA_AS_NODE_61_length_3630_cov_21.309314	gene	gene	2860	3342	483	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	potE CDS	CDS	2856	4175	1320	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	potE gene	gene	2856	4175	1320	forward
ESC_JB6296AA_AS_NODE_29_length_40534_cov_9.180552	nuclease PIN CDS	CDS	2856	3848	993	forward
ESC_JB6296AA_AS_NODE_29_length_40534_cov_9.180552	gene	gene	2856	3848	993	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	cell division topological specificity factor MinE CDS	CDS	2840	3106	267	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	gene	gene	2840	3106	267	forward
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	tail protein CDS	CDS	2829	3224	396	forward
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	gene	gene	2829	3224	396	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	metQ 1 CDS	CDS	2816	3631	816	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	metQ 1 gene	gene	2816	3631	816	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	fhaB 3 CDS	CDS	2788	2925	138	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	fhaB 3 gene	gene	2788	2925	138	forward
ESC_JB6296AA_AS_NODE_46_length_7005_cov_8.096863	nuclease PIN CDS	CDS	2756	3748	993	forward
ESC_JB6296AA_AS_NODE_46_length_7005_cov_8.096863	gene	gene	2756	3748	993	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	thiol:disulfide interchange protein DsbA CDS	CDS	2724	3350	627	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	gene	gene	2724	3350	627	forward
ESC_JB6296AA_AS_NODE_61_length_3630_cov_21.309314	hypothetical protein CDS	CDS	2724	2930	207	forward
ESC_JB6296AA_AS_NODE_61_length_3630_cov_21.309314	gene	gene	2724	2930	207	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	hypothetical protein CDS	CDS	2716	3312	597	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	2716	3312	597	reverse
ESC_JB6296AA_AS_NODE_45_length_7501_cov_40.523842	tail protein CDS	CDS	2676	3110	435	reverse
ESC_JB6296AA_AS_NODE_45_length_7501_cov_40.523842	gene	gene	2676	3110	435	reverse
ESC_JB6296AA_AS_NODE_40_length_13037_cov_9.694767	hypothetical protein CDS	CDS	2670	3092	423	forward
ESC_JB6296AA_AS_NODE_40_length_13037_cov_9.694767	gene	gene	2670	3092	423	forward
ESC_JB6296AA_AS_NODE_34_length_20255_cov_8.481029	MFS transporter CDS	CDS	2661	3854	1194	forward
ESC_JB6296AA_AS_NODE_34_length_20255_cov_8.481029	gene	gene	2661	3854	1194	forward
ESC_JB6296AA_AS_NODE_48_length_6795_cov_5.875674	anticodon nuclease CDS	CDS	2659	3819	1161	reverse
ESC_JB6296AA_AS_NODE_48_length_6795_cov_5.875674	gene	gene	2659	3819	1161	reverse
ESC_JB6296AA_AS_NODE_25_length_51289_cov_9.030819	hypothetical protein CDS	CDS	2658	3014	357	reverse
ESC_JB6296AA_AS_NODE_25_length_51289_cov_9.030819	gene	gene	2658	3014	357	reverse
ESC_JB6296AA_AS_NODE_38_length_14840_cov_10.653964	transposase CDS	CDS	2640	3035	396	reverse
ESC_JB6296AA_AS_NODE_38_length_14840_cov_10.653964	gene	gene	2640	3035	396	reverse
ESC_JB6296AA_AS_NODE_43_length_8929_cov_27.221793	hypothetical protein CDS	CDS	2637	2876	240	forward
ESC_JB6296AA_AS_NODE_43_length_8929_cov_27.221793	gene	gene	2637	2876	240	forward
ESC_JB6296AA_AS_NODE_50_length_6261_cov_7.570824	sitC CDS	CDS	2630	3487	858	reverse
ESC_JB6296AA_AS_NODE_50_length_6261_cov_7.570824	sitC gene	gene	2630	3487	858	reverse
ESC_JB6296AA_AS_NODE_30_length_23804_cov_7.994722	hypothetical protein CDS	CDS	2596	2949	354	forward
ESC_JB6296AA_AS_NODE_30_length_23804_cov_7.994722	gene	gene	2596	2949	354	forward
ESC_JB6296AA_AS_NODE_49_length_6350_cov_7.599743	hypothetical protein CDS	CDS	2589	3155	567	forward
ESC_JB6296AA_AS_NODE_49_length_6350_cov_7.599743	gene	gene	2589	3155	567	forward
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	secondary immunity repressor CDS	CDS	2584	2748	165	reverse
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	gene	gene	2584	2748	165	reverse
ESC_JB6296AA_AS_NODE_56_length_4254_cov_3.662152	transposase CDS	CDS	2489	3196	708	reverse
ESC_JB6296AA_AS_NODE_56_length_4254_cov_3.662152	gene	gene	2489	3196	708	reverse
ESC_JB6296AA_AS_NODE_23_length_59854_cov_11.714991	YacA plasmid stabilization protein CDS	CDS	2464	2718	255	reverse
ESC_JB6296AA_AS_NODE_23_length_59854_cov_11.714991	gene	gene	2464	2718	255	reverse
ESC_JB6296AA_AS_NODE_59_length_3753_cov_15.410567	pgtB CDS	CDS	2463	2705	243	forward
ESC_JB6296AA_AS_NODE_59_length_3753_cov_15.410567	pgtB gene	gene	2463	2705	243	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	phrB CDS	CDS	2460	3878	1419	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	phrB gene	gene	2460	3878	1419	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	hypothetical protein CDS	CDS	2453	2947	495	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	2453	2947	495	reverse
ESC_JB6296AA_AS_NODE_52_length_5582_cov_678.186711	hypothetical protein CDS	CDS	2441	2974	534	forward
ESC_JB6296AA_AS_NODE_52_length_5582_cov_678.186711	gene	gene	2441	2974	534	forward
ESC_JB6296AA_AS_NODE_33_length_20509_cov_11.424375	lytic transglycosylase CDS	CDS	2385	2945	561	reverse
ESC_JB6296AA_AS_NODE_33_length_20509_cov_11.424375	gene	gene	2385	2945	561	reverse
ESC_JB6296AA_AS_NODE_26_length_47585_cov_10.617052	conjugal transfer protein TraF CDS	CDS	2384	3586	1203	forward
ESC_JB6296AA_AS_NODE_26_length_47585_cov_10.617052	gene	gene	2384	3586	1203	forward
ESC_JB6296AA_AS_NODE_41_length_10562_cov_5.764531	fucP 2 CDS	CDS	2375	3691	1317	reverse
ESC_JB6296AA_AS_NODE_41_length_10562_cov_5.764531	fucP 2 gene	gene	2375	3691	1317	reverse
ESC_JB6296AA_AS_NODE_46_length_7005_cov_8.096863	papF CDS	CDS	2357	2728	372	forward
ESC_JB6296AA_AS_NODE_46_length_7005_cov_8.096863	papF gene	gene	2357	2728	372	forward
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	hypothetical protein CDS	CDS	2354	2587	234	reverse
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	gene	gene	2354	2587	234	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	hypothetical protein CDS	CDS	2349	3389	1041	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	gene	gene	2349	3389	1041	reverse
ESC_JB6296AA_AS_NODE_24_length_52874_cov_7.621401	9-O-acetyl-N-acetylneuraminic acid deacetylase CDS	CDS	2334	3320	987	reverse
ESC_JB6296AA_AS_NODE_24_length_52874_cov_7.621401	gene	gene	2334	3320	987	reverse
ESC_JB6296AA_AS_NODE_59_length_3753_cov_15.410567	assembly gap	assembly_gap	2333	2432	100	forward
ESC_JB6296AA_AS_NODE_29_length_40534_cov_9.180552	nuclease PIN CDS	CDS	2318	2833	516	forward
ESC_JB6296AA_AS_NODE_29_length_40534_cov_9.180552	gene	gene	2318	2833	516	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	hypothetical protein CDS	CDS	2302	2391	90	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	gene	gene	2302	2391	90	reverse
ESC_JB6296AA_AS_NODE_42_length_9179_cov_18.484879	tetR CDS	CDS	2298	2975	678	forward
ESC_JB6296AA_AS_NODE_42_length_9179_cov_18.484879	tetR gene	gene	2298	2975	678	forward
ESC_JB6296AA_AS_NODE_35_length_16933_cov_8.085048	uhpC CDS	CDS	2294	3613	1320	forward
ESC_JB6296AA_AS_NODE_35_length_16933_cov_8.085048	uhpC gene	gene	2294	3613	1320	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	asrA CDS	CDS	2288	3331	1044	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	asrA gene	gene	2288	3331	1044	forward
ESC_JB6296AA_AS_NODE_64_length_3014_cov_6.337133	hypothetical protein CDS	CDS	2284	2460	177	forward
ESC_JB6296AA_AS_NODE_64_length_3014_cov_6.337133	gene	gene	2284	2460	177	forward
ESC_JB6296AA_AS_NODE_55_length_4387_cov_9.135192	coaA CDS	CDS	2266	3192	927	reverse
ESC_JB6296AA_AS_NODE_55_length_4387_cov_9.135192	coaA gene	gene	2266	3192	927	reverse
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	rpoD CDS	CDS	2260	4101	1842	reverse
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	rpoD gene	gene	2260	4101	1842	reverse
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	hsdR 2 CDS	CDS	2257	5319	3063	reverse
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	hsdR 2 gene	gene	2257	5319	3063	reverse
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	phage tail fiber protein CDS	CDS	2254	2832	579	forward
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	gene	gene	2254	2832	579	forward
ESC_JB6296AA_AS_NODE_56_length_4254_cov_3.662152	hypothetical protein CDS	CDS	2249	2464	216	reverse
ESC_JB6296AA_AS_NODE_56_length_4254_cov_3.662152	gene	gene	2249	2464	216	reverse
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	treA 2 CDS	CDS	2238	3887	1650	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	treA 2 gene	gene	2238	3887	1650	forward
ESC_JB6296AA_AS_NODE_27_length_42232_cov_9.142972	psd CDS	CDS	2231	3199	969	forward
ESC_JB6296AA_AS_NODE_27_length_42232_cov_9.142972	psd gene	gene	2231	3199	969	forward
ESC_JB6296AA_AS_NODE_66_length_2590_cov_180.108458	entry exclusion protein 1 CDS	CDS	2213	2563	351	reverse
ESC_JB6296AA_AS_NODE_66_length_2590_cov_180.108458	gene	gene	2213	2563	351	reverse
ESC_JB6296AA_AS_NODE_38_length_14840_cov_10.653964	integrase CDS	CDS	2209	2637	429	reverse
ESC_JB6296AA_AS_NODE_38_length_14840_cov_10.653964	gene	gene	2209	2637	429	reverse
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	hypothetical protein CDS	CDS	2206	2460	255	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	gene	gene	2206	2460	255	forward
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	putative antirepressor protein encoded by prophage CP-933N CDS	CDS	2193	2357	165	reverse
ESC_JB6296AA_AS_NODE_31_length_22996_cov_21.056301	gene	gene	2193	2357	165	reverse
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	metI CDS	CDS	2123	2776	654	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	metI gene	gene	2123	2776	654	forward
ESC_JB6296AA_AS_NODE_63_length_3352_cov_9.031240	integrase CDS	CDS	2106	2873	768	reverse
ESC_JB6296AA_AS_NODE_63_length_3352_cov_9.031240	gene	gene	2106	2873	768	reverse
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	pssA CDS	CDS	2101	3456	1356	reverse
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	pssA gene	gene	2101	3456	1356	reverse
ESC_JB6296AA_AS_NODE_32_length_21600_cov_16.632000	transposase CDS	CDS	2089	3603	1515	forward
ESC_JB6296AA_AS_NODE_32_length_21600_cov_16.632000	gene	gene	2089	3603	1515	forward
ESC_JB6296AA_AS_NODE_67_length_2489_cov_10.816456	pgtP 2 CDS	CDS	2088	2477	390	reverse
ESC_JB6296AA_AS_NODE_67_length_2489_cov_10.816456	pgtP 2 gene	gene	2088	2477	390	reverse
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	purD CDS	CDS	2034	3323	1290	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	purD gene	gene	2034	3323	1290	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	minD CDS	CDS	2024	2836	813	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	minD gene	gene	2024	2836	813	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	hypothetical protein CDS	CDS	1954	2463	510	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	1954	2463	510	forward
ESC_JB6296AA_AS_NODE_49_length_6350_cov_7.599743	phage protein CDS	CDS	1947	2561	615	forward
ESC_JB6296AA_AS_NODE_49_length_6350_cov_7.599743	gene	gene	1947	2561	615	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	hypothetical protein CDS	CDS	1946	2305	360	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	gene	gene	1946	2305	360	reverse
ESC_JB6296AA_AS_NODE_23_length_59854_cov_11.714991	hypothetical protein CDS	CDS	1918	2367	450	reverse
ESC_JB6296AA_AS_NODE_23_length_59854_cov_11.714991	gene	gene	1918	2367	450	reverse
ESC_JB6296AA_AS_NODE_60_length_3651_cov_835.883918	transposase CDS	CDS	1904	2164	261	reverse
ESC_JB6296AA_AS_NODE_60_length_3651_cov_835.883918	gene	gene	1904	2164	261	reverse
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	tail attachment protein CDS	CDS	1889	2242	354	forward
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	gene	gene	1889	2242	354	forward
ESC_JB6296AA_AS_NODE_38_length_14840_cov_10.653964	integrase CDS	CDS	1805	2158	354	reverse
ESC_JB6296AA_AS_NODE_38_length_14840_cov_10.653964	gene	gene	1805	2158	354	reverse
ESC_JB6296AA_AS_NODE_22_length_72044_cov_8.204936	UDP-glucose 6-dehydrogenase CDS	CDS	1798	2964	1167	forward
ESC_JB6296AA_AS_NODE_22_length_72044_cov_8.204936	gene	gene	1798	2964	1167	forward
ESC_JB6296AA_AS_NODE_57_length_4227_cov_49.488559	host specificity protein J CDS	CDS	1798	4185	2388	reverse
ESC_JB6296AA_AS_NODE_57_length_4227_cov_49.488559	gene	gene	1798	4185	2388	reverse
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	shiA CDS	CDS	1794	3110	1317	reverse
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	shiA gene	gene	1794	3110	1317	reverse
ESC_JB6296AA_AS_NODE_54_length_4593_cov_11.749441	IS66 family element, transposase CDS	CDS	1784	3340	1557	reverse
ESC_JB6296AA_AS_NODE_54_length_4593_cov_11.749441	gene	gene	1784	3340	1557	reverse
ESC_JB6296AA_AS_NODE_50_length_6261_cov_7.570824	sitD 2 CDS	CDS	1776	2633	858	reverse
ESC_JB6296AA_AS_NODE_50_length_6261_cov_7.570824	sitD 2 gene	gene	1776	2633	858	reverse
ESC_JB6296AA_AS_NODE_33_length_20509_cov_11.424375	peptidase A24 CDS	CDS	1744	2400	657	reverse
ESC_JB6296AA_AS_NODE_33_length_20509_cov_11.424375	gene	gene	1744	2400	657	reverse
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	yfiM CDS	CDS	1732	2004	273	reverse
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	yfiM gene	gene	1732	2004	273	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	stress response kinase A CDS	CDS	1721	2707	987	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	gene	gene	1721	2707	987	forward
ESC_JB6296AA_AS_NODE_71_length_2076_cov_17.931017	endopeptidase CDS	CDS	1718	2056	339	reverse
ESC_JB6296AA_AS_NODE_71_length_2076_cov_17.931017	gene	gene	1718	2056	339	reverse
ESC_JB6296AA_AS_NODE_44_length_7524_cov_10.043349	parA 2 CDS	CDS	1717	2883	1167	reverse
ESC_JB6296AA_AS_NODE_44_length_7524_cov_10.043349	parA 2 gene	gene	1717	2883	1167	reverse
ESC_JB6296AA_AS_NODE_72_length_2075_cov_55.736196	endopeptidase CDS	CDS	1717	2055	339	reverse
ESC_JB6296AA_AS_NODE_72_length_2075_cov_55.736196	gene	gene	1717	2055	339	reverse
ESC_JB6296AA_AS_NODE_66_length_2590_cov_180.108458	entry exclusion protein 2 CDS	CDS	1704	2132	429	reverse
ESC_JB6296AA_AS_NODE_66_length_2590_cov_180.108458	gene	gene	1704	2132	429	reverse
ESC_JB6296AA_AS_NODE_61_length_3630_cov_21.309314	parB 5 CDS	CDS	1688	2653	966	forward
ESC_JB6296AA_AS_NODE_61_length_3630_cov_21.309314	parB 5 gene	gene	1688	2653	966	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	mug CDS	CDS	1676	2182	507	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	mug gene	gene	1676	2182	507	forward
ESC_JB6296AA_AS_NODE_29_length_40534_cov_9.180552	nuclease PIN CDS	CDS	1671	2234	564	forward
ESC_JB6296AA_AS_NODE_29_length_40534_cov_9.180552	gene	gene	1671	2234	564	forward
ESC_JB6296AA_AS_NODE_46_length_7005_cov_8.096863	nuclease PIN CDS	CDS	1671	2186	516	forward
ESC_JB6296AA_AS_NODE_46_length_7005_cov_8.096863	gene	gene	1671	2186	516	forward
ESC_JB6296AA_AS_NODE_37_length_15629_cov_15.396132	type IV secretion protein Rhs, partial CDS	CDS	1633	6321	4689	reverse
ESC_JB6296AA_AS_NODE_37_length_15629_cov_15.396132	gene	gene	1633	6321	4689	reverse
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	Contact-dependent inhibitor A CDS	CDS	1628	2209	582	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	gene	gene	1628	2209	582	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	comM CDS	CDS	1618	3138	1521	reverse
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	comM gene	gene	1618	3138	1521	reverse
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	ilvB 2 CDS	CDS	1583	3271	1689	reverse
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	ilvB 2 gene	gene	1583	3271	1689	reverse
ESC_JB6296AA_AS_NODE_30_length_23804_cov_7.994722	protein convertase CDS	CDS	1576	2121	546	reverse
ESC_JB6296AA_AS_NODE_30_length_23804_cov_7.994722	gene	gene	1576	2121	546	reverse
ESC_JB6296AA_AS_NODE_43_length_8929_cov_27.221793	hypothetical protein CDS	CDS	1527	1931	405	forward
ESC_JB6296AA_AS_NODE_43_length_8929_cov_27.221793	gene	gene	1527	1931	405	forward
ESC_JB6296AA_AS_NODE_52_length_5582_cov_678.186711	mobilization protein CDS	CDS	1512	2438	927	forward
ESC_JB6296AA_AS_NODE_52_length_5582_cov_678.186711	gene	gene	1512	2438	927	forward
ESC_JB6296AA_AS_NODE_40_length_13037_cov_9.694767	putative transposase CDS	CDS	1487	2695	1209	forward
ESC_JB6296AA_AS_NODE_40_length_13037_cov_9.694767	gene	gene	1487	2695	1209	forward
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	DNA-packaging protein FI CDS	CDS	1482	1877	396	forward
ESC_JB6296AA_AS_NODE_51_length_5759_cov_15.361525	gene	gene	1482	1877	396	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	tRNA-Met	tRNA	1476	1551	76	reverse
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	gene	gene	1476	1551	76	reverse
ESC_JB6296AA_AS_NODE_26_length_47585_cov_10.617052	conjugal transfer protein TraE CDS	CDS	1475	2299	825	forward
ESC_JB6296AA_AS_NODE_26_length_47585_cov_10.617052	gene	gene	1475	2299	825	forward
ESC_JB6296AA_AS_NODE_64_length_3014_cov_6.337133	hypothetical protein CDS	CDS	1429	1986	558	reverse
ESC_JB6296AA_AS_NODE_64_length_3014_cov_6.337133	gene	gene	1429	1986	558	reverse
ESC_JB6296AA_AS_NODE_34_length_20255_cov_8.481029	membrane protein CDS	CDS	1426	2484	1059	forward
ESC_JB6296AA_AS_NODE_34_length_20255_cov_8.481029	gene	gene	1426	2484	1059	forward
ESC_JB6296AA_AS_NODE_68_length_2321_cov_30.077657	hypothetical protein CDS	CDS	1399	2082	684	reverse
ESC_JB6296AA_AS_NODE_68_length_2321_cov_30.077657	gene	gene	1399	2082	684	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	Protein yihD CDS	CDS	1375	1644	270	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	gene	gene	1375	1644	270	forward
ESC_JB6296AA_AS_NODE_63_length_3352_cov_9.031240	hypothetical protein CDS	CDS	1374	1733	360	forward
ESC_JB6296AA_AS_NODE_63_length_3352_cov_9.031240	gene	gene	1374	1733	360	forward
ESC_JB6296AA_AS_NODE_79_length_1743_cov_1062.017857	entry exclusion protein 1 CDS	CDS	1366	1716	351	reverse
ESC_JB6296AA_AS_NODE_79_length_1743_cov_1062.017857	gene	gene	1366	1716	351	reverse
ESC_JB6296AA_AS_NODE_69_length_2313_cov_981.137192	hypothetical protein CDS	CDS	1362	1976	615	forward
ESC_JB6296AA_AS_NODE_69_length_2313_cov_981.137192	gene	gene	1362	1976	615	forward
ESC_JB6296AA_AS_NODE_41_length_10562_cov_5.764531	hypothetical protein CDS	CDS	1350	2363	1014	reverse
ESC_JB6296AA_AS_NODE_41_length_10562_cov_5.764531	gene	gene	1350	2363	1014	reverse
ESC_JB6296AA_AS_NODE_67_length_2489_cov_10.816456	transposase insN for insertion sequence element IS911 CDS	CDS	1321	1533	213	reverse
ESC_JB6296AA_AS_NODE_67_length_2489_cov_10.816456	gene	gene	1321	1533	213	reverse
ESC_JB6296AA_AS_NODE_54_length_4593_cov_11.749441	transposase CDS	CDS	1307	1585	279	reverse
ESC_JB6296AA_AS_NODE_54_length_4593_cov_11.749441	gene	gene	1307	1585	279	reverse
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	minC CDS	CDS	1305	2000	696	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	minC gene	gene	1305	2000	696	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	hypothetical protein CDS	CDS	1296	1526	231	forward
ESC_JB6296AA_AS_NODE_36_length_16008_cov_8.089370	gene	gene	1296	1526	231	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	ilvH 2 CDS	CDS	1289	1579	291	reverse
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	ilvH 2 gene	gene	1289	1579	291	reverse
ESC_JB6296AA_AS_NODE_76_length_1809_cov_17.049704	cbeA 3 CDS	CDS	1278	1646	369	forward
ESC_JB6296AA_AS_NODE_76_length_1809_cov_17.049704	cbeA 3 gene	gene	1278	1646	369	forward
ESC_JB6296AA_AS_NODE_55_length_4387_cov_9.135192	birA CDS	CDS	1272	2237	966	forward
