Sequence Name	Name	Type	Minimum	Maximum	Length	Direction
ESC_JB6292AA_AS_NODE_178_length_3314_cov_9.778091	slp 2 CDS	CDS	1898	2464	567	forward
ESC_JB6292AA_AS_NODE_178_length_3314_cov_9.778091	slp 2 gene	gene	1898	2464	567	forward
ESC_JB6292AA_AS_NODE_186_length_2922_cov_10.677132	addiction module antitoxin CDS	CDS	1896	2246	351	reverse
ESC_JB6292AA_AS_NODE_186_length_2922_cov_10.677132	gene	gene	1896	2246	351	reverse
ESC_JB6292AA_AS_NODE_62_length_26880_cov_15.849520	D-allulose-6-phosphate 3-epimerase CDS	CDS	1893	2588	696	forward
ESC_JB6292AA_AS_NODE_62_length_26880_cov_15.849520	gene	gene	1893	2588	696	forward
ESC_JB6292AA_AS_NODE_94_length_15959_cov_14.484280	cspA 5 CDS	CDS	1889	2101	213	forward
ESC_JB6292AA_AS_NODE_94_length_15959_cov_14.484280	cspA 5 gene	gene	1889	2101	213	forward
ESC_JB6292AA_AS_NODE_90_length_17136_cov_14.526180	yjiX protein CDS	CDS	1879	2082	204	reverse
ESC_JB6292AA_AS_NODE_90_length_17136_cov_14.526180	gene	gene	1879	2082	204	reverse
ESC_JB6292AA_AS_NODE_54_length_33128_cov_14.343149	marA CDS	CDS	1877	2260	384	reverse
ESC_JB6292AA_AS_NODE_54_length_33128_cov_14.343149	marA gene	gene	1877	2260	384	reverse
ESC_JB6292AA_AS_NODE_192_length_2359_cov_11.907143	celC 2 CDS	CDS	1869	2180	312	reverse
ESC_JB6292AA_AS_NODE_192_length_2359_cov_11.907143	celC 2 gene	gene	1869	2180	312	reverse
ESC_JB6292AA_AS_NODE_141_length_6865_cov_13.090424	hypothetical protein CDS	CDS	1862	2623	762	reverse
ESC_JB6292AA_AS_NODE_141_length_6865_cov_13.090424	gene	gene	1862	2623	762	reverse
ESC_JB6292AA_AS_NODE_120_length_10104_cov_13.550325	acid-resistance protein HdeD CDS	CDS	1860	2432	573	forward
ESC_JB6292AA_AS_NODE_120_length_10104_cov_13.550325	gene	gene	1860	2432	573	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	diguanylate cyclase CDS	CDS	1850	3340	1491	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	1850	3340	1491	forward
ESC_JB6292AA_AS_NODE_78_length_20012_cov_12.603127	terminase CDS	CDS	1846	3330	1485	forward
ESC_JB6292AA_AS_NODE_78_length_20012_cov_12.603127	gene	gene	1846	3330	1485	forward
ESC_JB6292AA_AS_NODE_72_length_23738_cov_13.572209	lipoprotein, function unknown CDS	CDS	1841	2164	324	forward
ESC_JB6292AA_AS_NODE_72_length_23738_cov_13.572209	gene	gene	1841	2164	324	forward
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	hypothetical protein CDS	CDS	1839	2063	225	forward
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	gene	gene	1839	2063	225	forward
ESC_JB6292AA_AS_NODE_107_length_13591_cov_14.646378	rcnA CDS	CDS	1838	2668	831	reverse
ESC_JB6292AA_AS_NODE_107_length_13591_cov_14.646378	rcnA gene	gene	1838	2668	831	reverse
ESC_JB6292AA_AS_NODE_151_length_5387_cov_11.764996	pqqL CDS	CDS	1818	4601	2784	forward
ESC_JB6292AA_AS_NODE_151_length_5387_cov_11.764996	pqqL gene	gene	1818	4601	2784	forward
ESC_JB6292AA_AS_NODE_99_length_15448_cov_18.537217	mcrA 1 CDS	CDS	1815	2165	351	reverse
ESC_JB6292AA_AS_NODE_99_length_15448_cov_18.537217	mcrA 1 gene	gene	1815	2165	351	reverse
ESC_JB6292AA_AS_NODE_140_length_6972_cov_12.453670	Phage antitermination protein Q CDS	CDS	1801	2850	1050	forward
ESC_JB6292AA_AS_NODE_140_length_6972_cov_12.453670	gene	gene	1801	2850	1050	forward
ESC_JB6292AA_AS_NODE_127_length_8334_cov_16.577724	crossover junction endodeoxyribonuclease RuvA CDS	CDS	1796	2185	390	reverse
ESC_JB6292AA_AS_NODE_127_length_8334_cov_16.577724	gene	gene	1796	2185	390	reverse
ESC_JB6292AA_AS_NODE_191_length_2439_cov_30.421121	hypothetical protein CDS	CDS	1796	2347	552	reverse
ESC_JB6292AA_AS_NODE_191_length_2439_cov_30.421121	gene	gene	1796	2347	552	reverse
ESC_JB6292AA_AS_NODE_87_length_18451_cov_15.125191	gatY 1 CDS	CDS	1793	2653	861	reverse
ESC_JB6292AA_AS_NODE_87_length_18451_cov_15.125191	gatY 1 gene	gene	1793	2653	861	reverse
ESC_JB6292AA_AS_NODE_38_length_40807_cov_14.032909	eutB CDS	CDS	1778	3139	1362	forward
ESC_JB6292AA_AS_NODE_38_length_40807_cov_14.032909	eutB gene	gene	1778	3139	1362	forward
ESC_JB6292AA_AS_NODE_167_length_3978_cov_13.711324	shiA CDS	CDS	1775	3091	1317	reverse
ESC_JB6292AA_AS_NODE_167_length_3978_cov_13.711324	shiA gene	gene	1775	3091	1317	reverse
ESC_JB6292AA_AS_NODE_190_length_2569_cov_11.477551	nanM 2 CDS	CDS	1774	2235	462	reverse
ESC_JB6292AA_AS_NODE_190_length_2569_cov_11.477551	nanM 2 gene	gene	1774	2235	462	reverse
ESC_JB6292AA_AS_NODE_91_length_17116_cov_14.834088	polysaccharide production lipoprotein CDS	CDS	1768	2406	639	reverse
ESC_JB6292AA_AS_NODE_91_length_17116_cov_14.834088	gene	gene	1768	2406	639	reverse
ESC_JB6292AA_AS_NODE_132_length_7842_cov_13.302214	hypothetical protein CDS	CDS	1768	2130	363	reverse
ESC_JB6292AA_AS_NODE_132_length_7842_cov_13.302214	gene	gene	1768	2130	363	reverse
ESC_JB6292AA_AS_NODE_155_length_4942_cov_16.754095	tail protein CDS	CDS	1766	2095	330	forward
ESC_JB6292AA_AS_NODE_155_length_4942_cov_16.754095	gene	gene	1766	2095	330	forward
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	hypothetical protein CDS	CDS	1763	2074	312	forward
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	gene	gene	1763	2074	312	forward
ESC_JB6292AA_AS_NODE_161_length_4455_cov_15.488930	hypothetical protein CDS	CDS	1762	2067	306	reverse
ESC_JB6292AA_AS_NODE_161_length_4455_cov_15.488930	gene	gene	1762	2067	306	reverse
ESC_JB6292AA_AS_NODE_126_length_8525_cov_12.752082	SAM-dependent methyltransferase CDS	CDS	1759	2481	723	reverse
ESC_JB6292AA_AS_NODE_126_length_8525_cov_12.752082	gene	gene	1759	2481	723	reverse
ESC_JB6292AA_AS_NODE_156_length_4722_cov_12.392136	parM CDS	CDS	1759	2739	981	reverse
ESC_JB6292AA_AS_NODE_156_length_4722_cov_12.392136	parM gene	gene	1759	2739	981	reverse
ESC_JB6292AA_AS_NODE_52_length_34324_cov_14.740184	paaK CDS	CDS	1756	3069	1314	reverse
ESC_JB6292AA_AS_NODE_52_length_34324_cov_14.740184	paaK gene	gene	1756	3069	1314	reverse
ESC_JB6292AA_AS_NODE_146_length_6261_cov_13.444643	otsB CDS	CDS	1753	2553	801	reverse
ESC_JB6292AA_AS_NODE_146_length_6261_cov_13.444643	otsB gene	gene	1753	2553	801	reverse
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	LysR family transcriptional regulator CDS	CDS	1749	2657	909	reverse
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	gene	gene	1749	2657	909	reverse
ESC_JB6292AA_AS_NODE_135_length_7588_cov_11.153702	two-component sensor histidine kinase CDS	CDS	1749	3107	1359	reverse
ESC_JB6292AA_AS_NODE_135_length_7588_cov_11.153702	gene	gene	1749	3107	1359	reverse
ESC_JB6292AA_AS_NODE_145_length_6488_cov_15.977390	tail protein CDS	CDS	1748	2077	330	forward
ESC_JB6292AA_AS_NODE_145_length_6488_cov_15.977390	gene	gene	1748	2077	330	forward
ESC_JB6292AA_AS_NODE_193_length_2251_cov_11.089118	hypothetical protein CDS	CDS	1746	2108	363	reverse
ESC_JB6292AA_AS_NODE_193_length_2251_cov_11.089118	gene	gene	1746	2108	363	reverse
ESC_JB6292AA_AS_NODE_105_length_13643_cov_15.186631	comM 1 CDS	CDS	1737	2585	849	reverse
ESC_JB6292AA_AS_NODE_105_length_13643_cov_15.186631	comM 1 gene	gene	1737	2585	849	reverse
ESC_JB6292AA_AS_NODE_128_length_8282_cov_13.212789	transposase CDS	CDS	1732	2514	783	forward
ESC_JB6292AA_AS_NODE_128_length_8282_cov_13.212789	gene	gene	1732	2514	783	forward
ESC_JB6292AA_AS_NODE_195_length_2143_cov_11.174901	membrane protein CDS	CDS	1726	1944	219	forward
ESC_JB6292AA_AS_NODE_195_length_2143_cov_11.174901	gene	gene	1726	1944	219	forward
ESC_JB6292AA_AS_NODE_144_length_6613_cov_12.824299	rzpD 2 CDS	CDS	1703	2140	438	reverse
ESC_JB6292AA_AS_NODE_144_length_6613_cov_12.824299	rzpD 2 gene	gene	1703	2140	438	reverse
ESC_JB6292AA_AS_NODE_164_length_4322_cov_12.644064	type IV secretion protein Rhs, partial CDS	CDS	1696	2634	939	forward
ESC_JB6292AA_AS_NODE_164_length_4322_cov_12.644064	gene	gene	1696	2634	939	forward
ESC_JB6292AA_AS_NODE_165_length_4251_cov_18.674734	mmuM CDS	CDS	1685	2617	933	forward
ESC_JB6292AA_AS_NODE_165_length_4251_cov_18.674734	mmuM gene	gene	1685	2617	933	forward
ESC_JB6292AA_AS_NODE_138_length_7351_cov_18.868639	phage GTP-binding protein CDS	CDS	1683	2546	864	forward
ESC_JB6292AA_AS_NODE_138_length_7351_cov_18.868639	gene	gene	1683	2546	864	forward
ESC_JB6292AA_AS_NODE_117_length_10761_cov_12.756061	permease CDS	CDS	1666	2049	384	forward
ESC_JB6292AA_AS_NODE_117_length_10761_cov_12.756061	gene	gene	1666	2049	384	forward
ESC_JB6292AA_AS_NODE_28_length_55270_cov_15.824156	gph CDS	CDS	1656	2414	759	reverse
ESC_JB6292AA_AS_NODE_28_length_55270_cov_15.824156	gph gene	gene	1656	2414	759	reverse
ESC_JB6292AA_AS_NODE_95_length_15848_cov_16.226206	cbeA 3 CDS	CDS	1648	2016	369	reverse
ESC_JB6292AA_AS_NODE_95_length_15848_cov_16.226206	cbeA 3 gene	gene	1648	2016	369	reverse
ESC_JB6292AA_AS_NODE_160_length_4486_cov_14.943439	two-component-system connector protein SafA CDS	CDS	1642	1839	198	reverse
ESC_JB6292AA_AS_NODE_160_length_4486_cov_14.943439	gene	gene	1642	1839	198	reverse
ESC_JB6292AA_AS_NODE_134_length_7681_cov_16.944327	transposase CDS	CDS	1631	4597	2967	reverse
ESC_JB6292AA_AS_NODE_134_length_7681_cov_16.944327	gene	gene	1631	4597	2967	reverse
ESC_JB6292AA_AS_NODE_54_length_33128_cov_14.343149	marB CDS	CDS	1627	1845	219	reverse
ESC_JB6292AA_AS_NODE_54_length_33128_cov_14.343149	marB gene	gene	1627	1845	219	reverse
ESC_JB6292AA_AS_NODE_174_length_3514_cov_30.697496	hypothetical protein CDS	CDS	1623	2495	873	reverse
ESC_JB6292AA_AS_NODE_174_length_3514_cov_30.697496	gene	gene	1623	2495	873	reverse
ESC_JB6292AA_AS_NODE_188_length_2699_cov_101.833721	isocitrate lyase CDS	CDS	1622	1969	348	reverse
ESC_JB6292AA_AS_NODE_188_length_2699_cov_101.833721	gene	gene	1622	1969	348	reverse
ESC_JB6292AA_AS_NODE_183_length_3175_cov_696.162304	hypothetical protein CDS	CDS	1619	2377	759	forward
ESC_JB6292AA_AS_NODE_183_length_3175_cov_696.162304	gene	gene	1619	2377	759	forward
ESC_JB6292AA_AS_NODE_110_length_12750_cov_13.792495	PrkA family serine protein kinase CDS	CDS	1601	3535	1935	reverse
ESC_JB6292AA_AS_NODE_110_length_12750_cov_13.792495	gene	gene	1601	3535	1935	reverse
ESC_JB6292AA_AS_NODE_63_length_26480_cov_14.725124	porin CDS	CDS	1598	1888	291	reverse
ESC_JB6292AA_AS_NODE_63_length_26480_cov_14.725124	gene	gene	1598	1888	291	reverse
ESC_JB6292AA_AS_NODE_189_length_2618_cov_10.736295	DeoR family transcriptional regulator CDS	CDS	1594	2352	759	forward
ESC_JB6292AA_AS_NODE_189_length_2618_cov_10.736295	gene	gene	1594	2352	759	forward
ESC_JB6292AA_AS_NODE_115_length_10941_cov_19.586213	kdgR 2 CDS	CDS	1591	2349	759	forward
ESC_JB6292AA_AS_NODE_115_length_10941_cov_19.586213	kdgR 2 gene	gene	1591	2349	759	forward
ESC_JB6292AA_AS_NODE_38_length_40807_cov_14.032909	hypothetical protein CDS	CDS	1586	1753	168	reverse
ESC_JB6292AA_AS_NODE_38_length_40807_cov_14.032909	gene	gene	1586	1753	168	reverse
ESC_JB6292AA_AS_NODE_185_length_3000_cov_12.175286	nupX CDS	CDS	1567	2817	1251	forward
ESC_JB6292AA_AS_NODE_185_length_3000_cov_12.175286	nupX gene	gene	1567	2817	1251	forward
ESC_JB6292AA_AS_NODE_153_length_5042_cov_13.932561	cspA 6 CDS	CDS	1566	1781	216	forward
ESC_JB6292AA_AS_NODE_153_length_5042_cov_13.932561	cspA 6 gene	gene	1566	1781	216	forward
ESC_JB6292AA_AS_NODE_149_length_5713_cov_9.770468	MATE family multidrug exporter CDS	CDS	1563	3017	1455	reverse
ESC_JB6292AA_AS_NODE_149_length_5713_cov_9.770468	gene	gene	1563	3017	1455	reverse
ESC_JB6292AA_AS_NODE_76_length_21226_cov_13.917231	typA CDS	CDS	1560	3383	1824	reverse
ESC_JB6292AA_AS_NODE_76_length_21226_cov_13.917231	typA gene	gene	1560	3383	1824	reverse
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	aapM CDS	CDS	1559	2662	1104	reverse
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	aapM gene	gene	1559	2662	1104	reverse
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	papK CDS	CDS	1557	2093	537	forward
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	papK gene	gene	1557	2093	537	forward
ESC_JB6292AA_AS_NODE_93_length_16453_cov_15.371005	oxidoreductase CDS	CDS	1552	2754	1203	reverse
ESC_JB6292AA_AS_NODE_93_length_16453_cov_15.371005	gene	gene	1552	2754	1203	reverse
ESC_JB6292AA_AS_NODE_130_length_8201_cov_14.212942	transpeptidase CDS	CDS	1551	2291	741	forward
ESC_JB6292AA_AS_NODE_130_length_8201_cov_14.212942	gene	gene	1551	2291	741	forward
ESC_JB6292AA_AS_NODE_66_length_25727_cov_13.559356	oxc CDS	CDS	1549	3243	1695	reverse
ESC_JB6292AA_AS_NODE_66_length_25727_cov_13.559356	oxc gene	gene	1549	3243	1695	reverse
ESC_JB6292AA_AS_NODE_122_length_9481_cov_14.822474	pncA CDS	CDS	1544	2185	642	reverse
ESC_JB6292AA_AS_NODE_122_length_9481_cov_14.822474	pncA gene	gene	1544	2185	642	reverse
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	hydN 2 CDS	CDS	1540	2013	474	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	hydN 2 gene	gene	1540	2013	474	forward
ESC_JB6292AA_AS_NODE_85_length_18990_cov_13.834031	potC CDS	CDS	1539	2333	795	reverse
ESC_JB6292AA_AS_NODE_85_length_18990_cov_13.834031	potC gene	gene	1539	2333	795	reverse
ESC_JB6292AA_AS_NODE_177_length_3318_cov_7.617068	cspA 7 CDS	CDS	1528	1740	213	reverse
ESC_JB6292AA_AS_NODE_177_length_3318_cov_7.617068	cspA 7 gene	gene	1528	1740	213	reverse
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	hypothetical protein CDS	CDS	1527	1766	240	forward
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	gene	gene	1527	1766	240	forward
ESC_JB6292AA_AS_NODE_182_length_3248_cov_67.913071	hypothetical protein CDS	CDS	1522	2244	723	reverse
ESC_JB6292AA_AS_NODE_182_length_3248_cov_67.913071	gene	gene	1522	2244	723	reverse
ESC_JB6292AA_AS_NODE_108_length_13567_cov_16.617861	hypothetical protein CDS	CDS	1520	1810	291	forward
ESC_JB6292AA_AS_NODE_108_length_13567_cov_16.617861	gene	gene	1520	1810	291	forward
ESC_JB6292AA_AS_NODE_98_length_15553_cov_10.016133	manC CDS	CDS	1517	2932	1416	forward
ESC_JB6292AA_AS_NODE_98_length_15553_cov_10.016133	manC gene	gene	1517	2932	1416	forward
ESC_JB6292AA_AS_NODE_102_length_14342_cov_15.381284	transcriptional regulator CDS	CDS	1516	2013	498	forward
ESC_JB6292AA_AS_NODE_102_length_14342_cov_15.381284	gene	gene	1516	2013	498	forward
ESC_JB6292AA_AS_NODE_43_length_37833_cov_15.613592	transcriptional regulator CDS	CDS	1514	2071	558	reverse
ESC_JB6292AA_AS_NODE_43_length_37833_cov_15.613592	gene	gene	1514	2071	558	reverse
ESC_JB6292AA_AS_NODE_158_length_4629_cov_14.478271	tail fiber assembly protein, partial CDS	CDS	1514	1906	393	forward
ESC_JB6292AA_AS_NODE_158_length_4629_cov_14.478271	gene	gene	1514	1906	393	forward
ESC_JB6292AA_AS_NODE_187_length_2837_cov_8.582781	hxlB CDS	CDS	1505	2065	561	forward
ESC_JB6292AA_AS_NODE_187_length_2837_cov_8.582781	hxlB gene	gene	1505	2065	561	forward
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	nagK CDS	CDS	1498	2409	912	reverse
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	nagK gene	gene	1498	2409	912	reverse
ESC_JB6292AA_AS_NODE_118_length_10473_cov_13.827120	sodium:alanine symporter CDS	CDS	1498	2928	1431	reverse
ESC_JB6292AA_AS_NODE_118_length_10473_cov_13.827120	gene	gene	1498	2928	1431	reverse
ESC_JB6292AA_AS_NODE_39_length_40216_cov_14.642342	ygjK 1 CDS	CDS	1495	3261	1767	forward
ESC_JB6292AA_AS_NODE_39_length_40216_cov_14.642342	ygjK 1 gene	gene	1495	3261	1767	forward
ESC_JB6292AA_AS_NODE_207_length_1590_cov_29.366417	tRNA-Asn	tRNA	1491	1566	76	reverse
ESC_JB6292AA_AS_NODE_207_length_1590_cov_29.366417	gene	gene	1491	1566	76	reverse
ESC_JB6292AA_AS_NODE_200_length_1918_cov_16.350195	tail protein CDS	CDS	1470	1865	396	reverse
ESC_JB6292AA_AS_NODE_200_length_1918_cov_16.350195	gene	gene	1470	1865	396	reverse
ESC_JB6292AA_AS_NODE_201_length_1918_cov_15.016676	tail protein CDS	CDS	1470	1865	396	reverse
ESC_JB6292AA_AS_NODE_201_length_1918_cov_15.016676	gene	gene	1470	1865	396	reverse
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	fimbrial-like adhesin protein CDS	CDS	1466	2017	552	reverse
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	gene	gene	1466	2017	552	reverse
ESC_JB6292AA_AS_NODE_173_length_3561_cov_34.890180	minor capsid protein E CDS	CDS	1455	1901	447	reverse
ESC_JB6292AA_AS_NODE_173_length_3561_cov_34.890180	gene	gene	1455	1901	447	reverse
ESC_JB6292AA_AS_NODE_133_length_7688_cov_14.002907	lldF 2 CDS	CDS	1451	2878	1428	reverse
ESC_JB6292AA_AS_NODE_133_length_7688_cov_14.002907	lldF 2 gene	gene	1451	2878	1428	reverse
ESC_JB6292AA_AS_NODE_53_length_33763_cov_16.766764	clamp-binding protein CrfC CDS	CDS	1450	3435	1986	forward
ESC_JB6292AA_AS_NODE_53_length_33763_cov_16.766764	gene	gene	1450	3435	1986	forward
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	kbl CDS	CDS	1446	2642	1197	reverse
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	kbl gene	gene	1446	2642	1197	reverse
ESC_JB6292AA_AS_NODE_137_length_7381_cov_13.713578	rbbA CDS	CDS	1445	4180	2736	reverse
ESC_JB6292AA_AS_NODE_137_length_7381_cov_13.713578	rbbA gene	gene	1445	4180	2736	reverse
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	site-specific recombinase CDS	CDS	1440	2180	741	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	gene	gene	1440	2180	741	forward
ESC_JB6292AA_AS_NODE_104_length_13930_cov_14.348997	inner membrane protein YhjD CDS	CDS	1440	2453	1014	forward
ESC_JB6292AA_AS_NODE_104_length_13930_cov_14.348997	gene	gene	1440	2453	1014	forward
ESC_JB6292AA_AS_NODE_163_length_4350_cov_142.754668	gene	gene	1438	4337	2900	forward
ESC_JB6292AA_AS_NODE_163_length_4350_cov_142.754668	23S rRNA	rRNA	1438	4337	2900	forward
ESC_JB6292AA_AS_NODE_171_length_3696_cov_13.409002	phage tail-collar fiber family protein, partial CDS	CDS	1425	3473	2049	reverse
ESC_JB6292AA_AS_NODE_171_length_3696_cov_13.409002	gene	gene	1425	3473	2049	reverse
ESC_JB6292AA_AS_NODE_40_length_38839_cov_13.886338	topA CDS	CDS	1421	4018	2598	reverse
ESC_JB6292AA_AS_NODE_40_length_38839_cov_13.886338	topA gene	gene	1421	4018	2598	reverse
ESC_JB6292AA_AS_NODE_86_length_18499_cov_13.331230	acid-inducible outer membrane protein CDS	CDS	1419	2177	759	reverse
ESC_JB6292AA_AS_NODE_86_length_18499_cov_13.331230	gene	gene	1419	2177	759	reverse
ESC_JB6292AA_AS_NODE_196_length_2088_cov_16.570848	YadA CDS	CDS	1418	1891	474	forward
ESC_JB6292AA_AS_NODE_196_length_2088_cov_16.570848	gene	gene	1418	1891	474	forward
ESC_JB6292AA_AS_NODE_70_length_24840_cov_15.984183	putative protease inhibitor CDS	CDS	1414	6375	4962	forward
ESC_JB6292AA_AS_NODE_70_length_24840_cov_15.984183	gene	gene	1414	6375	4962	forward
ESC_JB6292AA_AS_NODE_147_length_6186_cov_11.763475	transporter CDS	CDS	1409	2332	924	forward
ESC_JB6292AA_AS_NODE_147_length_6186_cov_11.763475	gene	gene	1409	2332	924	forward
ESC_JB6292AA_AS_NODE_191_length_2439_cov_30.421121	tail fiber assembly protein, partial CDS	CDS	1403	1795	393	reverse
ESC_JB6292AA_AS_NODE_191_length_2439_cov_30.421121	gene	gene	1403	1795	393	reverse
ESC_JB6292AA_AS_NODE_103_length_14194_cov_12.346927	dcp CDS	CDS	1397	3442	2046	reverse
ESC_JB6292AA_AS_NODE_103_length_14194_cov_12.346927	dcp gene	gene	1397	3442	2046	reverse
ESC_JB6292AA_AS_NODE_57_length_32604_cov_14.591319	lipid kinase YegS CDS	CDS	1389	2288	900	reverse
ESC_JB6292AA_AS_NODE_57_length_32604_cov_14.591319	gene	gene	1389	2288	900	reverse
ESC_JB6292AA_AS_NODE_149_length_5713_cov_9.770468	tRNA-Asn	tRNA	1387	1462	76	reverse
ESC_JB6292AA_AS_NODE_149_length_5713_cov_9.770468	gene	gene	1387	1462	76	reverse
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	efp 2 CDS	CDS	1382	1948	567	forward
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	efp 2 gene	gene	1382	1948	567	forward
ESC_JB6292AA_AS_NODE_64_length_26119_cov_14.308500	Major pilus subunit operon regulatory protein CDS	CDS	1378	1644	267	forward
ESC_JB6292AA_AS_NODE_64_length_26119_cov_14.308500	gene	gene	1378	1644	267	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	fimD 2 CDS	CDS	1377	3977	2601	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	fimD 2 gene	gene	1377	3977	2601	forward
ESC_JB6292AA_AS_NODE_105_length_13643_cov_15.186631	LOW QUALITY PROTEIN: yifE protein, partial CDS	CDS	1374	1712	339	forward
ESC_JB6292AA_AS_NODE_105_length_13643_cov_15.186631	gene	gene	1374	1712	339	forward
ESC_JB6292AA_AS_NODE_68_length_25307_cov_12.833135	cho CDS	CDS	1352	2239	888	forward
ESC_JB6292AA_AS_NODE_68_length_25307_cov_12.833135	cho gene	gene	1352	2239	888	forward
ESC_JB6292AA_AS_NODE_156_length_4722_cov_12.392136	recombinase CDS	CDS	1350	1766	417	reverse
ESC_JB6292AA_AS_NODE_156_length_4722_cov_12.392136	gene	gene	1350	1766	417	reverse
ESC_JB6292AA_AS_NODE_159_length_4589_cov_12.865772	ycdX CDS	CDS	1339	2076	738	forward
ESC_JB6292AA_AS_NODE_159_length_4589_cov_12.865772	ycdX gene	gene	1339	2076	738	forward
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	hypothetical protein CDS	CDS	1331	1534	204	forward
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	gene	gene	1331	1534	204	forward
ESC_JB6292AA_AS_NODE_163_length_4350_cov_142.754668	assembly gap	assembly_gap	1314	1413	100	forward
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	phosphate starvation protein PhoH CDS	CDS	1310	2374	1065	reverse
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	gene	gene	1310	2374	1065	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	aldose 1-epimerase CDS	CDS	1308	2234	927	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	gene	gene	1308	2234	927	reverse
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	hypothetical protein CDS	CDS	1307	1408	102	forward
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	gene	gene	1307	1408	102	forward
ESC_JB6292AA_AS_NODE_46_length_36001_cov_15.888468	phoU CDS	CDS	1303	2028	726	reverse
ESC_JB6292AA_AS_NODE_46_length_36001_cov_15.888468	phoU gene	gene	1303	2028	726	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	phrB CDS	CDS	1299	2717	1419	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	phrB gene	gene	1299	2717	1419	forward
ESC_JB6292AA_AS_NODE_126_length_8525_cov_12.752082	ribonuclease HI, degrades RNA of DNA-RNA hybrids CDS	CDS	1295	1762	468	forward
ESC_JB6292AA_AS_NODE_126_length_8525_cov_12.752082	gene	gene	1295	1762	468	forward
ESC_JB6292AA_AS_NODE_141_length_6865_cov_13.090424	putative transposase CDS	CDS	1289	1579	291	forward
ESC_JB6292AA_AS_NODE_141_length_6865_cov_13.090424	gene	gene	1289	1579	291	forward
ESC_JB6292AA_AS_NODE_198_length_1953_cov_12.588332	lyase CDS	CDS	1289	1534	246	forward
ESC_JB6292AA_AS_NODE_198_length_1953_cov_12.588332	gene	gene	1289	1534	246	forward
ESC_JB6292AA_AS_NODE_42_length_38175_cov_13.113044	rfbD CDS	CDS	1282	2181	900	forward
ESC_JB6292AA_AS_NODE_42_length_38175_cov_13.113044	rfbD gene	gene	1282	2181	900	forward
ESC_JB6292AA_AS_NODE_107_length_13591_cov_14.646378	nickel/cobalt homeostasis protein RcnB CDS	CDS	1281	1619	339	reverse
ESC_JB6292AA_AS_NODE_107_length_13591_cov_14.646378	gene	gene	1281	1619	339	reverse
ESC_JB6292AA_AS_NODE_120_length_10104_cov_13.550325	acid stress chaperone HdeA CDS	CDS	1273	1605	333	reverse
ESC_JB6292AA_AS_NODE_120_length_10104_cov_13.550325	gene	gene	1273	1605	333	reverse
ESC_JB6292AA_AS_NODE_202_length_1898_cov_12.587971	molecular chaperone DnaJ CDS	CDS	1263	1778	516	reverse
ESC_JB6292AA_AS_NODE_202_length_1898_cov_12.587971	gene	gene	1263	1778	516	reverse
ESC_JB6292AA_AS_NODE_86_length_18499_cov_13.331230	putative transmembrane anchor protein CDS	CDS	1259	1366	108	forward
